Date,Open,High,Low,Close,Adj Close,Volume
5/29/2008,1350,1360,1340,1340,931.553833,3932500
5/30/2008,1350,1370,1340,1350,938.505798,6822500
6/2/2008,1350,1370,1350,1350,938.505798,4190000
6/3/2008,1350,1370,1340,1370,952.409424,5870000
6/4/2008,1370,1400,1360,1390,966.313293,7562500
6/5/2008,1380,1390,1360,1360,945.457642,3607500
6/6/2008,1350,1380,1350,1350,938.505798,20
6/9/2008,1340,1350,1330,1350,938.505798,9347500
6/10/2008,1340,1350,1340,1340,931.553833,1082500
6/11/2008,1350,1350,1340,1350,938.505798,20
6/12/2008,1350,1350,1330,1330,924.601929,15300000
6/13/2008,1340,1350,1340,1350,938.505798,3580000
6/16/2008,1370,1370,1340,1370,952.409424,20
6/17/2008,1350,1370,1350,1350,938.505798,20
6/18/2008,1350,1360,1350,1350,938.505798,20
6/19/2008,1340,1360,1340,1340,931.553833,20
6/20/2008,1320,1360,1320,1320,917.650024,20
6/23/2008,1360,1360,1330,1360,945.457642,20
6/24/2008,1350,1360,1340,1350,938.505798,1382500
6/25/2008,1360,1360,1330,1360,945.457642,20
6/26/2008,1350,1360,1350,1350,938.505798,20
6/27/2008,1330,1340,1320,1330,948.057617,4115000
6/30/2008,1350,1350,1330,1350,962.314209,20
7/1/2008,1360,1360,1340,1360,969.442322,20
7/2/2008,1330,1350,1330,1330,948.057617,20
7/3/2008,1330,1330,1310,1330,948.057617,20
7/4/2008,1330,1330,1300,1330,948.057617,20
7/7/2008,1340,1340,1330,1340,955.18573,20
7/8/2008,1350,1350,1330,1350,962.314209,20
7/9/2008,1360,1360,1340,1360,969.442322,20
7/10/2008,1320,1360,1310,1320,940.929199,20
7/11/2008,1290,1320,1290,1290,919.544617,20
7/14/2008,1290,1310,1290,1290,919.544617,987500
7/15/2008,1270,1300,1260,1270,905.287964,20
7/16/2008,1240,1270,1230,1240,883.903503,20
7/17/2008,1240,1270,1240,1240,883.903503,20
7/18/2008,1270,1270,1240,1270,905.287964,20
7/21/2008,1280,1280,1270,1280,912.416443,20
7/22/2008,1310,1310,1270,1310,933.801086,20
7/23/2008,1320,1320,1300,1320,940.929199,5010000
7/24/2008,1320,1320,1280,1320,940.929199,7242500
7/25/2008,1310,1310,1300,1310,933.801086,152500
7/28/2008,1330,1330,1310,1330,948.057617,20
7/29/2008,1310,1340,1310,1310,933.801086,20
7/31/2008,1310,1400,1310,1380,983.698853,21667500
8/1/2008,1320,1370,1310,1320,940.929199,20
8/4/2008,1360,1380,1320,1360,969.442322,20
8/5/2008,1380,1400,1360,1380,983.698853,20
8/6/2008,1400,1420,1380,1400,997.9552,20
8/7/2008,1420,1420,1400,1420,1012.211731,20
8/8/2008,1400,1420,1390,1400,997.9552,20
8/11/2008,1370,1400,1370,1370,976.570374,20
8/12/2008,1360,1370,1360,1360,969.442322,20
8/13/2008,1360,1370,1360,1360,969.442322,1600000
8/14/2008,1350,1370,1350,1350,962.314209,20
8/15/2008,1370,1370,1330,1370,976.570374,20
8/19/2008,1360,1370,1350,1360,969.442322,20
8/20/2008,1370,1370,1350,1370,976.570374,3230000
8/21/2008,1410,1440,1380,1410,1005.083679,20
8/22/2008,1400,1420,1400,1400,997.9552,20
8/25/2008,1440,1440,1400,1440,1026.468384,2745000
8/26/2008,1420,1420,1400,1420,1012.211731,20
8/27/2008,1430,1440,1420,1430,1019.340149,20
8/28/2008,1440,1450,1430,1440,1026.468384,20
8/29/2008,1450,1450,1430,1450,1033.596924,7667500
9/1/2008,1480,1480,1440,1480,1054.981201,20
9/2/2008,1480,1480,1460,1480,1054.981201,20
9/3/2008,1520,1530,1480,1520,1083.494507,20
9/4/2008,1490,1510,1480,1490,1062.109619,20
9/5/2008,1490,1540,1460,1490,1062.109619,20
9/8/2008,1550,1550,1490,1550,1104.879395,20
9/9/2008,1530,1550,1520,1530,1090.622803,20
9/10/2008,1520,1600,1500,1520,1083.494507,20
9/11/2008,1490,1540,1420,1490,1062.109619,20
9/12/2008,1460,1480,1380,1380,983.698853,9825000
9/15/2008,1380,1450,1370,1450,1033.596924,11100000
9/16/2008,1400,1430,1390,1400,997.9552,20
9/17/2008,1400,1430,1380,1400,997.9552,20
9/18/2008,1380,1410,1340,1380,983.698853,20
9/19/2008,1360,1430,1360,1360,969.442322,20
9/22/2008,1400,1430,1360,1400,997.9552,20
9/23/2008,1390,1410,1390,1390,990.827087,20
9/24/2008,1440,1490,1390,1440,1026.468384,20
9/25/2008,1490,1530,1440,1490,1062.109619,20
9/26/2008,1570,1570,1490,1570,1119.135498,20
10/6/2008,1480,1540,1440,1480,1054.981201,20
10/7/2008,1510,1580,1460,1510,1076.366089,20
10/8/2008,1430,1500,1430,1430,1019.340149,20
10/9/2008,1430,1430,1430,1430,1019.340149,0
10/10/2008,1430,1430,1430,1430,1019.340149,0
10/13/2008,1500,1560,1300,1500,1069.238037,12687500
10/14/2008,1610,1640,1560,1610,1147.648682,20
10/15/2008,1590,1610,1580,1590,1133.39209,20
10/16/2008,1560,1620,1550,1560,1112.007324,20
10/17/2008,1530,1600,1520,1530,1090.622803,20
10/20/2008,1560,1560,1460,1560,1112.007324,20
10/21/2008,1580,1620,1540,1580,1126.263916,20
10/22/2008,1580,1620,1570,1580,1126.263916,26492500
10/23/2008,1580,1680,1560,1580,1126.263916,20
10/24/2008,1570,1580,1450,1450,1033.596924,17875000
10/27/2008,1360,1370,1320,1360,969.442322,20
10/28/2008,1310,1310,1230,1230,876.775269,26745000
10/29/2008,1290,1340,1290,1290,919.544617,20
10/30/2008,1350,1400,1300,1350,962.314209,20
10/31/2008,1350,1510,1340,1490,1062.109619,9465000
11/3/2008,1590,1600,1580,1590,1133.39209,20
11/4/2008,1590,1620,1560,1590,1133.39209,20
11/5/2008,1590,1620,1580,1590,1133.39209,13162500
11/6/2008,1570,1590,1520,1570,1119.135498,20
11/7/2008,1550,1600,1510,1550,1104.879395,20
11/10/2008,1600,1630,1580,1600,1140.520386,20
11/11/2008,1600,1610,1590,1600,1140.520386,11015000
11/12/2008,1570,1590,1550,1570,1119.135498,20
11/13/2008,1530,1550,1510,1530,1090.622803,20
11/14/2008,1520,1560,1490,1520,1083.494507,20
11/17/2008,1530,1530,1510,1530,1090.622803,20
11/18/2008,1570,1580,1510,1570,1119.135498,20
11/19/2008,1600,1620,1560,1600,1140.520386,20
11/20/2008,1580,1670,1510,1580,1126.263916,20
11/21/2008,1590,1610,1540,1590,1133.39209,20
11/24/2008,1590,1590,1500,1500,1069.238037,11350000
11/25/2008,1500,1540,1420,1500,1069.238037,20
11/26/2008,1510,1510,1470,1510,1076.366089,20
11/27/2008,1490,1510,1490,1490,1075.644287,20
11/28/2008,1490,1540,1490,1540,1111.739746,8880000
12/1/2008,1530,1570,1510,1530,1104.52063,20
12/2/2008,1540,1550,1500,1540,1111.739746,20
12/3/2008,1550,1600,1520,1550,1118.958984,20
12/4/2008,1500,1570,1500,1500,1082.863403,20
12/5/2008,1500,1540,1500,1500,1082.863403,1322500
12/9/2008,1610,1610,1550,1610,1162.273193,20
12/10/2008,1560,1640,1540,1560,1126.177979,20
12/11/2008,1510,1560,1500,1510,1090.082275,20
12/12/2008,1480,1520,1450,1480,1068.424927,20
12/15/2008,1530,1540,1510,1530,1104.52063,16207500
12/16/2008,1530,1550,1520,1530,1104.52063,20
12/17/2008,1560,1560,1520,1560,1126.177979,20
12/18/2008,1560,1560,1500,1560,1126.177979,11540000
12/19/2008,1560,1590,1540,1560,1126.177979,12985000
12/22/2008,1580,1590,1550,1580,1140.615967,20
12/23/2008,1600,1600,1560,1600,1155.054321,20
12/24/2008,1600,1610,1590,1600,1155.054321,20
12/30/2008,1560,1610,1560,1560,1126.177979,20
12/31/2008,1560,1560,1560,1560,1126.177979,0
1/5/2009,1620,1620,1560,1620,1169.492188,20
1/6/2009,1620,1670,1600,1640,1183.930786,16432500
1/7/2009,1560,1660,1550,1560,1126.177979,20
1/8/2009,1590,1610,1570,1590,1147.834961,20
1/9/2009,1600,1630,1580,1600,1155.054321,20
1/12/2009,1690,1700,1610,1690,1220.025635,20
1/13/2009,1740,1760,1690,1740,1256.12146,20
1/14/2009,1740,1760,1590,1600,1155.054321,9460000
1/15/2009,1630,1690,1600,1630,1176.711548,20
1/16/2009,1630,1640,1620,1630,1176.711548,20
1/19/2009,1610,1630,1610,1610,1162.273193,20
1/20/2009,1600,1610,1590,1600,1155.054321,8585000
1/21/2009,1590,1680,1580,1680,1212.806763,1850000
1/22/2009,1680,1680,1640,1680,1212.806763,4517500
1/23/2009,1670,1680,1630,1670,1205.587891,20
1/27/2009,1630,1650,1630,1630,1176.711548,20
1/28/2009,1610,1630,1600,1610,1162.273193,20
1/29/2009,1580,1620,1580,1580,1140.615967,20
1/30/2009,1580,1600,1570,1580,1140.615967,3962500
2/2/2009,1580,1600,1580,1580,1140.615967,20
2/3/2009,1580,1600,1570,1580,1140.615967,1510000
2/4/2009,1640,1660,1600,1640,1183.930786,20
2/5/2009,1640,1650,1630,1640,1183.930786,2267500
2/6/2009,1640,1680,1640,1640,1183.930786,20
2/9/2009,1640,1640,1590,1640,1183.930786,20
2/10/2009,1610,1650,1610,1610,1162.273193,20
2/11/2009,1630,1630,1590,1630,1176.711548,20
2/12/2009,1610,1620,1600,1610,1162.273193,20
2/13/2009,1600,1640,1600,1600,1155.054321,20
2/16/2009,1600,1610,1600,1600,1155.054321,20
2/17/2009,1610,1610,1600,1610,1162.273193,20
2/18/2009,1620,1620,1600,1620,1169.492188,20
2/19/2009,1610,1630,1600,1610,1162.273193,20
2/20/2009,1610,1620,1600,1610,1162.273193,20
2/23/2009,1630,1630,1610,1630,1176.711548,20
2/24/2009,1620,1630,1610,1620,1169.492188,1697500
2/25/2009,1630,1630,1610,1630,1176.711548,20
2/26/2009,1610,1630,1600,1610,1162.273193,20
2/27/2009,1610,1620,1600,1610,1162.273193,20
3/2/2009,1600,1620,1600,1600,1155.054321,20
3/3/2009,1600,1600,1560,1600,1155.054321,20
3/4/2009,1590,1600,1580,1590,1147.834961,970000
3/5/2009,1590,1600,1590,1590,1147.834961,5657500
3/6/2009,1600,1600,1580,1600,1155.054321,20
3/10/2009,1620,1620,1600,1620,1169.492188,20
3/11/2009,1620,1630,1610,1620,1169.492188,20
3/12/2009,1590,1620,1590,1590,1147.834961,20
3/13/2009,1590,1610,1580,1590,1147.834961,20
3/16/2009,1580,1600,1580,1580,1140.615967,20
3/17/2009,1570,1610,1570,1570,1133.396606,20
3/18/2009,1580,1580,1560,1580,1140.615967,20
3/19/2009,1590,1610,1580,1580,1140.615967,5437500
3/20/2009,1630,1630,1580,1630,1176.711548,20
3/23/2009,1640,1640,1610,1640,1183.930786,20
3/24/2009,1610,1640,1600,1610,1162.273193,20
3/25/2009,1580,1610,1580,1580,1140.615967,20
3/27/2009,1590,1600,1580,1590,1147.834961,20
3/30/2009,1590,1600,1580,1590,1147.834961,9600000
3/31/2009,1590,1600,1560,1590,1147.834961,15680000
4/1/2009,1550,1600,1540,1550,1118.958984,20
4/2/2009,1560,1560,1500,1560,1126.177979,41175000
4/3/2009,1540,1560,1520,1540,1111.739746,20
4/6/2009,1530,1550,1510,1530,1104.52063,20
4/7/2009,1520,1530,1510,1520,1097.301636,20
4/8/2009,1510,1520,1500,1510,1090.082275,20
4/9/2009,1510,1510,1510,1510,1090.082275,0
4/13/2009,1530,1560,1510,1530,1104.52063,20
4/14/2009,1540,1560,1530,1540,1111.739746,12310000
4/15/2009,1550,1570,1540,1550,1118.958984,20
4/16/2009,1590,1600,1560,1590,1147.834961,20
4/17/2009,1600,1610,1590,1600,1155.054321,21125000
4/20/2009,1580,1600,1560,1580,1140.615967,20
4/22/2009,1560,1580,1560,1560,1126.177979,20
4/23/2009,1550,1580,1540,1550,1118.958984,6335000
4/24/2009,1570,1570,1550,1570,1133.396606,20
4/27/2009,1530,1560,1530,1530,1104.52063,20
4/28/2009,1540,1550,1540,1540,1111.739746,6347500
4/29/2009,1550,1550,1540,1550,1118.958984,20
4/30/2009,1550,1580,1540,1550,1118.958984,20
5/1/2009,1530,1560,1520,1530,1104.52063,20
5/4/2009,1530,1570,1530,1530,1104.52063,32407500
5/5/2009,1530,1560,1530,1530,1104.52063,20
5/6/2009,1570,1600,1520,1570,1133.396606,20
5/7/2009,1550,1590,1550,1550,1118.958984,20
5/8/2009,1540,1560,1530,1540,1111.739746,20
5/11/2009,1560,1570,1530,1560,1126.177979,20
5/12/2009,1570,1580,1560,1570,1133.396606,20
5/13/2009,1570,1580,1560,1570,1133.396606,31145000
5/14/2009,1600,1600,1560,1600,1155.054321,20
5/15/2009,1580,1600,1570,1580,1140.615967,20
5/18/2009,1570,1580,1570,1570,1133.396606,4467500
5/19/2009,1590,1600,1570,1590,1147.834961,20
5/20/2009,1610,1610,1590,1610,1162.273193,20
5/21/2009,1610,1610,1610,1610,1162.273193,0
5/22/2009,1580,1610,1570,1580,1140.615967,20
5/25/2009,1600,1600,1580,1600,1155.054321,20
5/26/2009,1580,1590,1570,1580,1140.615967,20
5/27/2009,1600,1610,1580,1600,1155.054321,20
5/28/2009,1600,1600,1570,1600,1155.054321,20
5/29/2009,1570,1590,1560,1570,1133.396606,20
6/1/2009,1580,1590,1560,1580,1140.615967,20
6/2/2009,1580,1600,1580,1580,1140.615967,16432500
6/3/2009,1600,1600,1570,1600,1155.054321,20
6/4/2009,1600,1610,1580,1600,1155.054321,6240000
6/5/2009,1610,1610,1600,1610,1162.273193,20
6/8/2009,1600,1630,1600,1600,1155.054321,20
6/9/2009,1600,1610,1590,1600,1155.054321,32747500
6/10/2009,1600,1620,1600,1600,1155.054321,20
6/11/2009,1680,1680,1600,1680,1212.806763,20
6/12/2009,1720,1720,1660,1720,1241.683228,20
6/15/2009,1700,1730,1680,1700,1227.245239,5952500
6/16/2009,1720,1720,1650,1720,1241.683228,20
6/17/2009,1660,1720,1660,1660,1198.368652,20
6/18/2009,1660,1690,1620,1660,1198.368652,20
6/19/2009,1740,1740,1630,1740,1256.12146,20
6/22/2009,1730,1740,1670,1730,1248.902466,20
6/23/2009,1740,1740,1670,1740,1256.12146,20
6/24/2009,1750,1760,1740,1750,1263.340576,20
6/25/2009,1770,1790,1740,1770,1277.778442,20
6/26/2009,1830,1840,1780,1830,1321.093384,20
6/29/2009,1800,1820,1770,1800,1331.448853,20
6/30/2009,1850,1950,1770,1850,1368.433472,20
7/1/2009,1840,1940,1840,1940,1435.006104,2267500
7/2/2009,1950,2000,1950,2000,1479.387817,3957500
7/3/2009,1980,1980,1960,1980,1464.593994,20
7/6/2009,2000,2040,1980,2000,1479.387817,20
7/7/2009,2010,2050,2000,2010,1486.78479,20
7/8/2009,2010,2010,2010,2010,1486.78479,0
7/9/2009,2070,2100,2040,2070,1531.166138,20
7/10/2009,2070,2080,2040,2050,1516.372192,5742500
7/13/2009,2070,2070,1960,1960,1449.799805,1210000
7/14/2009,2000,2010,1980,2000,1479.387817,20
7/15/2009,2100,2100,1990,2100,1553.3573,20
7/16/2009,2120,2180,2100,2120,1568.151123,20
7/17/2009,2000,2380,2000,2170,1605.13562,6657500
7/20/2009,2170,2170,2170,2170,1605.13562,0
7/21/2009,2150,2250,2150,2150,1590.342041,20
7/22/2009,2160,2230,2150,2160,1597.738647,2992500
7/23/2009,2180,2210,2140,2180,1612.532593,20
7/24/2009,2170,2210,2170,2170,1605.13562,20
7/27/2009,2180,2400,2180,2400,1775.264893,4340000
7/28/2009,2350,2360,2280,2350,1738.280884,20
7/29/2009,2360,2370,2330,2360,1745.677124,20
7/30/2009,2380,2400,2320,2380,1760.47168,20
7/31/2009,2320,2420,2320,2320,1716.089722,20
8/3/2009,2280,2320,2260,2280,1686.502075,20
8/4/2009,2320,2320,2260,2320,1716.089722,20
8/5/2009,2250,2300,2220,2250,1664.311035,20
8/6/2009,2230,2260,2160,2230,1649.51709,20
8/7/2009,2190,2230,2170,2190,1619.929565,20
8/10/2009,2200,2220,2160,2200,1627.326782,8122500
8/11/2009,2170,2200,2170,2170,1605.13562,20
8/12/2009,2190,2200,2160,2180,1612.532593,6682500
8/13/2009,2180,2200,2160,2180,1612.532593,6800000
8/14/2009,2160,2190,2140,2160,1597.738647,20
8/18/2009,2200,2200,2120,2200,1627.326782,20
8/19/2009,2200,2200,2150,2200,1627.326782,5075000
8/20/2009,2190,2200,2170,2190,1619.929565,20
8/21/2009,2160,2160,2140,2160,1597.738647,5332500
8/24/2009,2090,2180,2080,2090,1545.960083,20
8/25/2009,2080,2120,2070,2080,1538.563599,20
8/26/2009,2050,2090,2040,2050,1516.372192,20
8/27/2009,2040,2050,2010,2040,1508.975342,20
8/28/2009,2040,2050,2020,2040,1508.975342,20
8/31/2009,2020,2040,2010,2020,1494.181763,20
9/1/2009,2030,2060,2000,2030,1501.578735,20
9/2/2009,2060,2060,2010,2060,1523.769409,20
9/3/2009,2070,2080,2050,2070,1531.166138,20
9/4/2009,2080,2080,2060,2080,1538.563599,20
9/7/2009,2170,2170,2100,2170,1605.13562,20
9/8/2009,2180,2220,2140,2180,1612.532593,24780000
9/9/2009,2150,2180,2120,2150,1590.342041,20
9/10/2009,2070,2150,2070,2070,1531.166138,20
9/11/2009,2090,2120,2080,2090,1545.960083,20
9/14/2009,2130,2130,2060,2130,1575.548096,20
9/15/2009,2120,2140,2090,2120,1568.151123,20
9/16/2009,2170,2180,2120,2170,1605.13562,20
9/17/2009,2150,2190,2150,2150,1590.342041,20
9/24/2009,2180,2190,2120,2180,1612.532593,12222500
9/25/2009,2140,2170,2140,2140,1582.944946,20
9/28/2009,2100,2140,2100,2100,1553.3573,20
9/29/2009,2160,2170,2110,2160,1597.738647,20
9/30/2009,2140,2180,2120,2140,1582.944946,6637500
10/1/2009,2180,2180,2140,2180,1612.532593,20
10/2/2009,2180,2190,2160,2180,1612.532593,20
10/5/2009,2150,2170,2120,2150,1590.342041,20
10/6/2009,2200,2200,2160,2200,1627.326782,20
10/7/2009,2190,2220,2190,2190,1619.929565,20
10/8/2009,2180,2190,2150,2180,1612.532593,20
10/9/2009,2200,2210,2180,2200,1627.326782,20
10/12/2009,2170,2200,2170,2170,1605.13562,20
10/13/2009,2210,2280,2170,2210,1634.723633,20
10/14/2009,2210,2250,2190,2210,1634.723633,20
10/15/2009,2180,2230,2160,2180,1612.532593,20
10/16/2009,2190,2200,2160,2190,1619.929565,20
10/19/2009,2190,2200,2160,2190,1619.929565,2797500
10/20/2009,2180,2220,2170,2180,1612.532593,20
10/21/2009,2150,2170,2140,2150,1590.342041,20
10/22/2009,2100,2140,2090,2100,1553.3573,20
10/23/2009,2100,2100,2080,2100,1553.3573,20
10/26/2009,2140,2140,2090,2140,1582.944946,20
10/27/2009,2100,2170,2100,2100,1553.3573,20
10/28/2009,2070,2150,2050,2070,1531.166138,20
10/29/2009,2030,2050,1870,2030,1501.578735,6272500
10/30/2009,2020,2140,2020,2020,1494.181763,20
11/2/2009,2010,2140,1960,2140,1582.944946,2677500
11/3/2009,2060,2160,2060,2060,1523.769409,20
11/4/2009,2040,2100,2020,2040,1508.975342,6425000
11/5/2009,2040,2050,2020,2040,1508.975342,2942500
11/6/2009,2010,2060,2010,2010,1486.78479,20
11/9/2009,2030,2100,2030,2030,1501.578735,3272500
11/10/2009,2060,2070,2030,2060,1523.769409,20
11/11/2009,2070,2090,2060,2070,1531.166138,20
11/12/2009,2080,2110,2080,2080,1538.563599,5475000
11/13/2009,2090,2100,2070,2090,1545.960083,3787500
11/16/2009,2140,2150,2100,2140,1582.944946,20
11/17/2009,2150,2210,2150,2150,1590.342041,20
11/18/2009,2200,2210,2160,2200,1627.326782,20
11/19/2009,2210,2220,2200,2210,1634.723633,20
11/20/2009,2250,2270,2200,2250,1664.311035,20
11/23/2009,2260,2280,2210,2260,1671.708008,3977500
11/24/2009,2290,2300,2250,2290,1693.89917,20
11/25/2009,2250,2320,2250,2250,1664.311035,20
11/26/2009,2190,2240,2180,2190,1634.457764,20
11/30/2009,2210,2210,2120,2210,1649.384521,20
12/1/2009,2210,2340,2200,2340,1746.407227,6342500
12/2/2009,2350,2350,2260,2260,1686.70105,3850000
12/3/2009,2260,2350,2260,2260,1686.70105,15
12/4/2009,2320,2370,2320,2360,1761.33374,1825000
12/7/2009,2350,2390,2260,2370,1768.797363,15
12/8/2009,2260,2280,2200,2260,1686.70105,5090000
12/9/2009,2240,2250,2210,2240,1671.774658,2422500
12/10/2009,2200,2260,2200,2200,1641.921509,20
12/11/2009,2200,2220,2200,2200,1641.921509,20
12/14/2009,2240,2240,2190,2240,1671.774658,20
12/15/2009,2240,2240,2210,2240,1671.774658,3475000
12/16/2009,2270,2270,2210,2270,1694.164673,20
12/17/2009,2200,2280,2200,2200,1641.921509,20
12/21/2009,2120,2230,2120,2120,1582.21521,20
12/22/2009,2200,2210,2120,2200,1641.921509,20
12/23/2009,2230,2230,2160,2230,1664.310913,20
12/28/2009,2180,2220,2180,2220,1656.847778,2500000
12/29/2009,2200,2220,2180,2200,1641.921509,20
12/30/2009,2210,2220,2160,2210,1649.384521,20
1/4/2010,2210,2220,2210,2210,1649.384521,5952500
1/5/2010,2280,2290,2220,2280,1701.627686,20
1/6/2010,2260,2290,2240,2260,1686.70105,20
1/7/2010,2220,2260,2210,2220,1656.847778,20
1/8/2010,2230,2230,2190,2230,1664.310913,20
1/11/2010,2250,2280,2220,2250,1679.237671,3245000
1/12/2010,2220,2250,2220,2220,1656.847778,20
1/13/2010,2210,2260,2200,2210,1649.384521,20
1/14/2010,2200,2220,2200,2200,1641.921509,20
1/15/2010,2200,2240,2200,2200,1641.921509,20
1/18/2010,2210,2230,2200,2200,1641.921509,1767500
1/19/2010,2260,2260,2210,2260,1686.70105,20
1/20/2010,2330,2350,2260,2330,1738.944336,20
1/21/2010,2310,2330,2260,2310,1724.017334,20
1/22/2010,2310,2310,2250,2310,1724.017334,20
1/25/2010,2290,2310,2240,2290,1709.091187,20
1/26/2010,2300,2310,2280,2290,1709.091187,5045000
1/27/2010,2290,2310,2260,2290,1709.091187,2645000
1/28/2010,2280,2290,2270,2280,1701.627686,20
1/29/2010,2260,2270,2200,2260,1686.70105,20
2/1/2010,2290,2330,2230,2290,1709.091187,20
2/2/2010,2290,2300,2270,2290,1709.091187,2862500
2/3/2010,2320,2320,2290,2320,1731.480469,20
2/4/2010,2280,2320,2280,2280,1701.627686,20
2/5/2010,2240,2260,2210,2240,1671.774658,6110000
2/8/2010,2160,2240,2110,2160,1612.068359,9917500
2/9/2010,2180,2190,2150,2180,1626.994629,9165000
2/10/2010,2170,2230,2170,2170,1619.531616,3857500
2/11/2010,2250,2250,2180,2250,1679.237671,3072500
2/12/2010,2280,2280,2220,2280,1701.627686,4147500
2/15/2010,2250,2260,2240,2250,1679.237671,247500
2/16/2010,2290,2290,2240,2290,1709.091187,1937500
2/17/2010,2280,2320,2240,2280,1701.627686,4657500
2/18/2010,2250,2280,2230,2250,1679.237671,1290000
2/19/2010,2260,2270,2230,2260,1686.70105,1455000
2/22/2010,2240,2300,2240,2240,1671.774658,3220000
2/23/2010,2280,2340,2260,2280,1701.627686,9117500
2/24/2010,2300,2330,2240,2300,1716.554443,2822500
2/25/2010,2300,2330,2250,2300,1716.554443,4110000
3/1/2010,2300,2300,2260,2300,1716.554443,4630000
3/2/2010,2320,2340,2280,2320,1731.480469,4540000
3/3/2010,2260,2310,2260,2260,1686.70105,7115000
3/4/2010,2280,2310,2270,2280,1701.627686,3787500
3/5/2010,2280,2330,2280,2280,1701.627686,4572500
3/8/2010,2340,2350,2310,2340,1746.407227,3405000
3/9/2010,2380,2380,2340,2380,1776.260376,5172500
3/10/2010,2520,2590,2380,2520,1880.745972,19297500
3/11/2010,2400,2640,2400,2400,1791.186646,14675000
3/12/2010,2420,2490,2420,2420,1806.11377,5815000
3/15/2010,2400,2510,2400,2400,1791.186646,9675000
3/17/2010,2420,2460,2410,2420,1806.11377,14027500
3/18/2010,2390,2480,2390,2390,1783.723633,7440000
3/19/2010,2440,2500,2390,2440,1821.039917,8760000
3/22/2010,2400,2450,2400,2400,1791.186646,10492500
3/23/2010,2410,2450,2400,2410,1798.650635,6695000
3/24/2010,2450,2450,2440,2450,1828.503052,3985000
3/25/2010,2490,2500,2450,2490,1858.356567,7367500
3/26/2010,2460,2510,2450,2460,1835.966797,2530000
3/29/2010,2430,2460,2410,2430,1813.576904,7105000
3/30/2010,2460,2480,2420,2460,1835.966797,4845000
3/31/2010,2430,2460,2410,2430,1813.576904,9830000
4/1/2010,2430,2450,2400,2430,1813.576904,13675000
4/5/2010,2450,2450,2410,2450,1828.503052,6495000
4/6/2010,2460,2490,2450,2460,1835.966797,8207500
4/7/2010,2510,2530,2460,2510,1873.282959,11447500
4/8/2010,2480,2500,2450,2480,1850.893311,3822500
4/9/2010,2450,2510,2430,2450,1828.503052,5187500
4/12/2010,2440,2470,2430,2440,1821.039917,4027500
4/13/2010,2500,2500,2480,2500,1865.82019,7125000
4/14/2010,2460,2510,2450,2460,1835.966797,2947500
4/15/2010,2520,2520,2480,2520,1880.745972,7490000
4/16/2010,2520,2520,2480,2520,1880.745972,4787500
4/19/2010,2520,2520,2460,2520,1880.745972,3170000
4/20/2010,2540,2550,2520,2540,1895.672729,1445000
4/21/2010,2560,2560,2510,2560,1910.599487,3617500
4/22/2010,2540,2550,2510,2540,1895.672729,2357500
4/23/2010,2610,2650,2530,2610,1947.915894,5187500
4/26/2010,2700,2700,2630,2700,2015.085083,3725000
4/27/2010,2720,2730,2630,2720,2030.011841,9450000
4/28/2010,2760,2780,2670,2760,2059.864502,8015000
4/29/2010,2770,2780,2740,2770,2067.328613,4477500
4/30/2010,2770,2800,2770,2770,2067.328613,3557500
5/3/2010,2890,2940,2780,2890,2156.887451,7712500
5/4/2010,3160,3310,2900,3160,2358.39624,11687500
5/5/2010,3240,3260,3090,3240,2418.102539,10657500
5/6/2010,2980,3240,2970,2980,2224.057129,10005000
5/7/2010,2980,3080,2880,2980,2224.057129,12050000
5/10/2010,2980,2980,2980,2980,2224.057129,0
5/11/2010,2920,3110,2920,2920,2179.277588,9295000
5/12/2010,3020,3110,2890,3020,2253.909912,7412500
5/14/2010,3100,3140,3050,3100,2313.616699,7682500
5/17/2010,3060,3080,3020,3060,2283.763184,9960000
5/18/2010,3040,3060,3040,3040,2268.836914,4192500
5/19/2010,2970,3050,2970,2970,2216.593506,6302500
5/20/2010,2850,3040,2800,2850,2127.033936,9552500
5/21/2010,2830,2850,2720,2830,2112.108398,10657500
5/24/2010,2940,2940,2820,2940,2194.203857,6080000
5/25/2010,2900,2940,2870,2900,2164.351074,9485000
5/26/2010,3160,3160,2880,3160,2358.39624,19512500
5/27/2010,3030,3100,2960,3030,2261.373779,10010000
5/31/2010,3120,3200,3090,3120,2328.542969,13117500
6/1/2010,3000,3140,3000,3000,2238.983887,3850000
6/2/2010,3090,3130,3020,3090,2306.153809,7927500
6/3/2010,3210,3220,3150,3210,2395.712646,13435000
6/4/2010,3250,3270,3210,3250,2425.565918,5780000
6/7/2010,3240,3240,3070,3240,2418.102539,12507500
6/8/2010,3280,3320,3270,3280,2447.955078,22137500
6/9/2010,3220,3300,3180,3220,2403.175537,7400000
6/10/2010,3240,3280,3220,3240,2418.102539,3547500
6/11/2010,3220,3300,3220,3220,2403.175537,4187500
6/14/2010,3160,3230,3140,3160,2358.39624,9932500
6/15/2010,3120,3210,3110,3120,2328.542969,8682500
6/16/2010,3170,3210,3160,3170,2365.859863,4862500
6/17/2010,3290,3290,3180,3290,2455.418701,9625000
6/18/2010,3360,3480,3290,3360,2507.662109,9757500
6/21/2010,3390,3620,3270,3390,2530.05127,12675000
6/22/2010,3480,3490,3380,3480,2597.22168,6915000
6/23/2010,3560,3570,3440,3560,2656.927734,5757500
